i,latency_ms,action_left,action_right
11502,0.02214,7.503809,26.57613
11503,0.021678,-73.15403,-12.261059
11504,0.021279,-25.958952,16.179262
11505,0.021415,-12.0583515,-41.458084
11506,0.020372,46.76901,83.453186
11507,0.02054,60.045376,47.26115
11508,0.021025,-33.640587,-17.734104
11509,0.021236,-34.791317,8.936487
11510,0.020875,-4.0395503,-4.9353476
11511,0.021302,-5.3003774,-44.62552
11512,0.021502,-63.812237,-10.436873
11513,0.021471,-56.984547,-24.673077
11514,0.021202,79.59226,22.165852
11515,0.02096,-38.271423,-53.670883
11516,0.020391,13.922568,-12.158274
11517,0.021112,-37.709473,-24.23524
11518,0.021337,-49.963547,22.637466
11519,0.020956,70.19099,34.59284
11520,0.020301,-12.909411,9.339696
11521,0.020621,29.078426,37.815918
11522,0.020521,48.798027,-27.914385
11523,0.024478,-6.059804,34.57752
11524,0.021341,40.43794,66.92807
11525,0.022099,-40.10648,-9.567642
11526,0.0216,13.5527725,-12.606535
11527,0.021415,3.8200996,-43.05173
11528,0.021788,-24.564928,-31.478468
11529,0.020398,-4.2945566,-24.494019
11530,0.020658,-56.60947,76.52584
11531,0.021035,-29.563377,-47.632168
11532,0.020697,76.098274,-3.1703248
11533,0.022,-58.934315,11.306143
11534,0.02161,-63.675655,-17.230684
11535,0.020714,67.653496,-43.747055
11536,0.020467,-43.55364,27.535164
11537,0.021231,-54.436977,3.7691543
11538,0.020961,-2.0713434,28.134148
11539,0.020808,-23.468739,9.265909
11540,0.020041,-7.767443,-17.620287
11541,0.021349,-35.7288,-27.878588
11542,0.020967,46.327866,-3.759825
11543,0.020992,6.538682,18.394384
11544,0.021277,-10.197721,-23.523657
11545,0.020863,-11.466114,-35.12729
11546,0.02095,22.730858,-9.8209505
11547,0.02012,-5.3320637,40.99197
11548,0.020647,24.491724,12.987201
11549,0.020961,17.012121,-27.001421
11550,0.021897,80.57439,20.674778
11551,0.021914,-9.147228,22.577126
11552,0.021048,-3.980663,-18.296478
11553,0.021416,-2.4268699,-45.339184
11554,0.021387,38.574463,-57.2589
11555,0.021863,-45.196144,-13.170006
11556,0.020912,27.802387,25.314117
11557,0.02147,-11.227394,-49.407154
11558,0.02139,-5.746443,25.326056
11559,0.022044,-29.781103,-18.632837
11560,0.020355,14.927285,3.8919337
11561,0.020855,47.110855,45.916435
11562,0.021003,-29.571848,-17.408087
11563,0.020814,-16.604704,-27.024384
11564,0.021044,16.485867,-45.51044
11565,0.020761,10.641742,-24.32851
11566,0.020883,-47.432564,-39.208504
11567,0.024054,11.8248415,21.260836
11568,0.021892,38.28743,-35.81104
11569,0.020411,69.7077,40.949116
11570,0.02107,-2.5910907,-17.124237
11571,0.021093,10.370804,-39.39483
11572,0.020578,42.32359,12.656899
11573,0.020978,33.53257,-44.64751
11574,0.020515,87.15367,53.276966
11575,0.020155,86.63795,15.991494
11576,0.020057,-8.190792,42.131138
11577,0.020452,0.98874134,2.2836478
11578,0.020588,17.50178,-36.39625
11579,0.02083,3.592457,2.5436115
11580,0.020926,4.6700716,46.1496
11581,0.020243,48.316895,26.407377
11582,0.020892,0.027310863,-28.320286
11583,0.020747,-16.115078,-27.524569
11584,0.020719,30.180147,-33.4407
11585,0.02267,-5.3424773,-30.759468
11586,0.020757,-20.288502,23.351162
11587,0.021499,57.115402,-35.46936
11588,0.021534,-1.0811708,-20.442665
11589,0.020286,33.401234,24.675463
11590,0.020846,-36.85683,37.60298
11591,0.021174,-55.43468,37.82465
11592,0.020291,41.92173,24.904245
11593,0.020907,93.21984,43.908684
11594,0.020943,8.310436,-23.140886
11595,0.020633,13.054684,-1.3240483
11596,0.02077,-8.959972,52.0938
11597,0.021298,10.243287,-56.37489
11598,0.020796,-14.5068035,29.93011
11599,0.020388,3.654535,9.793371
11600,0.020399,35.47961,-48.284298
11601,0.020823,21.231846,-51.93357
11602,0.020753,62.514812,-28.450829
11603,0.020176,43.720528,-28.693596
11604,0.01989,77.73114,39.216908
11605,0.020336,56.905445,14.998755
11606,0.02101,-7.053544,12.760847
11607,0.021759,-26.318275,-32.797455
11608,0.020535,86.428665,48.860706
11609,0.020589,35.267437,21.954998
11610,0.020994,-1.962906,25.577852
11611,0.020827,52.87903,-20.819254
11612,0.024538,-36.481804,-49.62442
11613,0.02094,-34.959507,10.585104
11614,0.021198,-0.07384335,-30.44506
11615,0.020719,68.83171,-14.306879
11616,0.020269,77.46024,50.8312
11617,0.020553,69.82421,27.900156
11618,0.021105,-35.199837,2.2406907
11619,0.019939,-2.725391,41.494442
11620,0.020893,-4.0986567,-31.491789
11621,0.019745,94.69937,42.445415
11622,0.020253,44.879288,-8.839723
11623,0.020163,57.183483,43.184704
11624,0.021452,-37.026627,-55.216927
11625,0.021091,-25.523233,-24.584475
11626,0.020391,74.01177,41.958813
11627,0.020107,70.52956,20.012953
11628,0.020426,-22.974138,10.891851
11629,0.02113,-47.357788,37.241383
11630,0.020434,50.36525,45.908684
11631,0.021059,-32.91394,-31.085808
11632,0.02067,-31.27029,18.367632
11633,0.020613,-35.524555,-24.336384
11634,0.020208,76.01046,53.64396
11635,0.020661,-46.082573,-17.821575
11636,0.020641,-20.711632,-15.555153
11637,0.020085,-3.8272605,-2.4712982
11638,0.020732,3.1481235,-3.9509687
11639,0.020736,-16.708857,-43.44603
11640,0.020411,68.573845,-28.062658
11641,0.021259,-55.57696,-67.00643
11642,0.021201,-36.477627,-1.3555484
11643,0.021841,-45.333134,-57.561447
11644,0.02136,-16.103207,-22.55001
11645,0.021283,-14.501282,-40.58936
11646,0.020929,7.666078,26.635843
11647,0.020167,38.645996,24.735828
11648,0.020191,-18.650047,5.006832
11649,0.020027,46.74537,36.316467
11650,0.020797,52.357563,-33.66797
11651,0.020438,14.288266,31.313688
11652,0.020406,88.53218,65.23919
11653,0.021149,-28.758856,-50.073986
11654,0.02075,69.4285,-9.052592
11655,0.021017,25.055592,-44.403343
11656,0.021129,-23.650883,-30.18766
11657,0.021856,7.3362894,-15.758179
11658,0.020763,-51.135532,34.361614
11659,0.021252,-36.885567,80.72796
11660,0.020489,82.616035,16.939531
11661,0.021351,-63.12566,-4.188016
11662,0.021228,46.681435,-37.23629
11663,0.021442,-40.98506,-60.181156
11664,0.021065,-51.039288,9.655416
11665,0.021932,-57.556046,-25.989359
11666,0.020427,6.422615,45.51251
11667,0.020607,-27.729765,11.889263
11668,0.020865,18.70928,-22.65849
11669,0.021317,-15.642476,-32.336296
11670,0.020544,77.05278,-7.4325347
11671,0.020364,52.018543,11.661181
11672,0.02012,-12.894362,-17.584948
11673,0.020635,-15.375742,-34.834476
11674,0.020722,46.880783,-17.523888
11675,0.020871,-10.076389,55.149887
11676,0.021885,23.146984,10.48903
11677,0.021255,42.028843,-14.819818
11678,0.021389,17.92847,20.5574
11679,0.021177,-2.3898919,24.958939
11680,0.020535,1.5593283,-13.103537
11681,0.021559,-9.862515,-37.74104
11682,0.020951,31.469263,-61.09548
11683,0.020593,71.20108,4.6548047
11684,0.020335,49.127934,35.54157
11685,0.020344,56.094963,-0.92348623
11686,0.023289,15.468126,24.903078
11687,0.020109,14.204767,-5.1458826
11688,0.020254,3.4678872,-8.708339
11689,0.020047,47.782276,27.081432
11690,0.020895,10.288635,-32.015408
11691,0.020377,2.7866256,-33.873413
11692,0.020728,21.477873,-47.37915
11693,0.020489,32.989555,-20.746906
11694,0.020644,1.894403,-15.123473
11695,0.020837,29.37115,4.7382402
11696,0.020954,33.52589,-36.97752
11697,0.021052,8.529961,36.19102
11698,0.020657,39.624336,-18.350086
11699,0.020028,57.00992,40.047443
11700,0.021554,48.722195,28.446295
11701,0.023939,41.700466,66.53063
11702,0.021407,-46.476044,59.45073
11703,0.021077,19.54547,-10.655635
11704,0.020332,-16.466043,5.283672
11705,0.021332,-1.7787597,-40.2571
11706,0.02116,62.03432,52.255974
11707,0.022726,-5.53842,-3.8359575
11708,0.020801,86.2282,52.580048
11709,0.021423,55.23993,12.335935
11710,0.022292,-36.47217,-19.129227
11711,0.02107,-48.466602,2.8319995
11712,0.020653,27.184431,-40.6678
11713,0.020751,-10.223536,-31.44202
11714,0.020285,-19.718897,15.719272
11715,0.020958,-42.815636,-26.658869
11716,0.019861,44.307167,-16.051405
11717,0.02049,17.475693,-4.9500947
11718,0.019929,15.758151,36.13729
11719,0.020564,-19.632761,34.119457
11720,0.019795,44.901306,28.221018
11721,0.020778,-67.9821,34.460304
11722,0.020239,22.061764,-44.12961
11723,0.019756,-20.012608,1.736565
11724,0.019804,16.668493,-37.637547
11725,0.020176,-6.3271246,54.089428
11726,0.02032,-35.1904,-7.261532
11727,0.0203,35.45241,-4.5621867
11728,0.02021,27.146677,-56.22851
11729,0.020292,-2.8249955,14.278201
11730,0.021302,-28.991594,-23.542093
11731,0.019863,39.724457,-28.727848
11732,0.020691,-64.20207,-1.3857281
11733,0.019861,38.406902,22.691843
11734,0.020152,0.8760813,41.515713
11735,0.021793,-3.3898933,-32.978687
11736,0.020333,68.139435,44.873016
11737,0.02035,33.39585,17.63777
11738,0.020279,2.8899255,23.823257
11739,0.020618,72.0904,-4.43893
11740,0.021273,-40.48238,-54.45546
11741,0.020594,-14.037332,27.909437
11742,0.021184,-24.983852,-45.638054
11743,0.020502,75.80286,-13.068667
11744,0.021624,-56.47802,48.30261
11745,0.020192,46.723976,35.314648
11746,0.025233,-44.629566,-7.6741915
11747,0.021642,-10.883573,-49.502247
11748,0.020416,-0.45414975,-22.205435
11749,0.020076,-9.0826435,27.722708
11750,0.020304,-19.7511,-36.182087
11751,0.020886,-26.226042,35.676567
11752,0.019549,-57.795322,65.97326
11753,0.021322,-22.186121,-43.561188
11754,0.02145,-33.868156,15.661117
11755,0.021083,-43.71737,12.834639
11756,0.020785,-22.234877,7.1536307
11757,0.020616,-8.106483,48.09311
11758,0.022578,-50.36603,-8.930381
11759,0.021207,-21.69971,-47.553806
11760,0.020891,-35.484207,18.155151
11761,0.020976,-38.052044,-23.946424
11762,0.020734,-22.060976,51.84577
11763,0.021573,4.0250306,-36.801582
11764,0.020726,-26.00345,-12.424662
11765,0.020359,-32.822693,-5.846912
11766,0.020161,37.253178,-0.9605433
11767,0.020529,-64.91443,74.46464
11768,0.020321,63.13743,-54.581123
11769,0.020821,83.829994,29.419172
11770,0.02077,-16.06305,-15.363716
11771,0.020286,56.389305,74.69336
11772,0.020685,28.809958,-16.952854
11773,0.021823,-26.543472,-44.62913
11774,0.022026,30.790974,20.745451
11775,0.021672,11.5953045,-28.354033
11776,0.021339,-21.160177,-1.8209672
11777,0.021139,49.627586,31.790428
11778,0.022067,52.561687,-38.47644
11779,0.020531,55.226997,43.06823
11780,0.020744,12.303052,45.3786
11781,0.020123,-34.921513,45.29648
11782,0.021333,-47.772354,2.3614933
11783,0.02091,46.944767,-49.628773
11784,0.020699,-22.0208,-28.819778
11785,0.020998,33.504375,0.95640576
11786,0.021653,-42.053272,9.647308
11787,0.020188,46.807907,-59.73826
11788,0.021203,-39.983265,-26.084652
11789,0.019985,51.20526,-11.185998
11790,0.023321,54.975258,50.110294
11791,0.020415,-12.351114,80.47331
11792,0.021438,-56.65726,-14.412448
11793,0.020869,57.36198,-27.465384
11794,0.020334,85.95298,55.89292
11795,0.020976,-29.310486,10.896755
11796,0.021234,29.563032,79.09181
11797,0.020925,-19.551704,-34.3206
11798,0.020767,-55.0613,-13.0520115
11799,0.020788,42.10468,23.593285
11800,0.020361,-12.70516,-17.193888
11801,0.021539,-15.233969,-36.003838
11802,0.020999,-35.95787,-20.579363
11803,0.02084,35.303627,57.81345
11804,0.020775,21.256857,9.19774
11805,0.020961,56.841194,-10.017327
11806,0.021701,54.114243,40.401257
11807,0.020977,2.8007069,41.63545
11808,0.021327,22.430555,-11.187956
11809,0.021157,-6.762068,-28.281982
11810,0.021304,9.704964,60.45753
11811,0.020878,-0.5682415,23.632687
11812,0.020838,45.22464,34.856693
11813,0.019804,90.54092,22.9824
11814,0.020768,65.48008,27.592514
11815,0.021489,56.633205,-6.9599853
11816,0.021445,-17.706985,-27.627407
11817,0.020607,41.678688,18.957956
11818,0.021589,36.740364,-47.13297
11819,0.020679,34.941833,-46.70602
11820,0.021395,22.589853,-48.64658
11821,0.02072,66.952835,-5.7608438
11822,0.020722,44.506943,77.37326
11823,0.020126,27.490032,-9.357931
11824,0.020621,28.858633,-39.53598
11825,0.020496,49.088646,32.44742
11826,0.021146,82.62167,-7.549978
11827,0.020982,-55.92581,-3.9456491
11828,0.020826,36.663418,12.032
11829,0.020593,36.380398,30.330608
11830,0.020754,-12.894743,69.59795
11831,0.0207,19.312979,-25.462849
11832,0.020961,-34.290894,14.249693
11833,0.020666,-36.388573,-51.56401
11834,0.021423,64.97561,34.859707
11835,0.023818,-44.734646,-35.99754
11836,0.020982,-4.990658,45.705494
11837,0.020545,37.406395,7.627064
11838,0.021446,-8.191367,-45.68695
11839,0.021642,-40.825813,27.823273
11840,0.020536,32.603153,56.7661
11841,0.020399,-12.523337,-31.79446
11842,0.020466,-18.256435,9.322934
11843,0.02093,-1.5545738,-22.540838
11844,0.021081,-10.0529585,-35.686142
11845,0.02011,13.410201,-30.54484
11846,0.0207,38.636425,-35.757988
11847,0.020614,-7.0522904,20.214573
11848,0.020622,49.42087,32.10028
11849,0.021814,-31.774542,-33.997932
11850,0.020481,32.285973,-64.81215
11851,0.020354,-12.241052,15.710786
11852,0.019826,94.88806,74.75022
11853,0.020734,-38.847607,32.828545
11854,0.021227,-35.997223,-34.636032
11855,0.02022,23.399523,-5.9627905
11856,0.020244,-0.4835304,57.121727
11857,0.020312,-53.004787,8.674496
11858,0.02286,34.04696,-15.843145
11859,0.020828,37.981083,-30.968174
11860,0.021343,-3.4782584,-10.224005
11861,0.020966,42.41826,21.327955
11862,0.020608,27.68668,61.648888
11863,0.021281,-16.436247,-23.466759
11864,0.020379,82.59742,38.721756
11865,0.020933,30.38947,16.56478
11866,0.020911,63.13923,31.313555
11867,0.021255,-4.7858176,-12.545665
11868,0.021895,-40.883015,-56.514584
11869,0.021286,9.995195,40.106167
11870,0.02212,1.1499231,-17.39216
11871,0.022549,-69.92541,7.1670027
11872,0.020549,-23.377913,49.954098
11873,0.019962,73.4716,37.997105
11874,0.022341,-47.83864,-39.204876
11875,0.02101,34.20126,-33.58363
11876,0.020758,17.1523,-31.67395
11877,0.021374,39.53079,-35.741386
11878,0.020654,-2.5654685,-16.58681
11879,0.024244,10.567839,34.861565
11880,0.021464,79.04629,29.949972
11881,0.021084,-25.245516,-43.329735
11882,0.021733,-7.885001,6.6971626
11883,0.020874,-15.253579,-0.81538045
11884,0.021016,-21.862225,4.3406644
11885,0.021472,10.288617,46.50274
11886,0.021644,-2.2424977,-18.431358
11887,0.021527,-41.681396,57.968796
11888,0.022201,-39.592377,16.618853
11889,0.022398,-12.833926,-38.361046
11890,0.021622,40.45711,55.76662
11891,0.021393,43.65629,49.433506
11892,0.021978,-31.091684,-32.937263
11893,0.021431,13.027303,-29.60865
11894,0.021257,71.9619,13.317177
11895,0.022168,-53.141403,24.620953
11896,0.021068,43.91305,-15.259111
11897,0.021827,6.6996655,-23.288788
11898,0.034894,14.105888,-11.384614
11899,0.021506,14.176497,20.427898
11900,0.021733,77.61438,-15.621097
11901,0.02148,-28.730297,-47.60092
11902,0.022032,47.644917,2.9872055
11903,0.021731,28.776106,-33.30201
11904,0.022871,-19.12164,-19.477543
11905,0.022278,48.49598,32.068058
11906,0.022566,50.281834,-44.620502
11907,0.021493,83.0464,50.46216
11908,0.021284,90.779655,58.62175
11909,0.02247,-26.260607,-8.821964
11910,0.021435,-9.316992,10.454274
11911,0.021168,63.31481,-53.261806
11912,0.022345,-20.887869,-26.645144
11913,0.02159,66.54271,10.196811
11914,0.021521,-41.39111,-15.507199
11915,0.023238,36.54225,-44.28466
11916,0.024089,27.110298,-14.913515
11917,0.022816,51.89951,-38.503975
11918,0.021509,49.844707,11.235234
11919,0.022103,-26.502434,67.37049
11920,0.021126,27.446215,-36.038387
11921,0.027157,46.964676,-53.978317
11922,0.022697,-18.785273,50.717777
11923,0.021607,-30.880005,9.132531
11924,0.022164,74.2641,46.287174
11925,0.021704,-16.43384,-27.837963
11926,0.021308,-14.271774,4.058493
11927,0.020476,50.23219,36.609592
11928,0.020497,-4.3650146,-16.623096
11929,0.021105,-17.389473,-37.883034
11930,0.020943,0.075730465,-26.961891
11931,0.020225,92.54121,60.3411
11932,0.020986,16.866798,7.071025
11933,0.021857,-18.876648,-15.080166
11934,0.022411,-56.056854,-7.8473334
11935,0.022395,7.9224277,-50.392216
11936,0.021455,48.13667,-22.179287
11937,0.020955,0.57211566,-22.813902
11938,0.021084,10.749554,1.2834772
11939,0.021012,-27.401972,15.407788
11940,0.021368,-16.852007,17.940914
11941,0.021025,-2.0905986,12.406682
11942,0.020785,55.18998,42.85407
11943,0.021507,-25.893644,-14.764437
11944,0.021975,-32.809605,-35.04717
11945,0.020794,33.57838,14.724328
11946,0.020988,54.04224,-45.08675
11947,0.02058,64.66965,46.76194
11948,0.021702,22.295366,-50.90208
11949,0.02141,-49.503822,-1.7948718
11950,0.021063,88.44517,51.2284
11951,0.020714,-26.431494,-13.293721
11952,0.021341,25.10746,-42.04439
11953,0.021589,40.002037,27.434631
11954,0.022936,-12.609446,-15.718559
11955,0.022276,7.1262093,-43.460068
11956,0.021168,27.169329,0.6849719
11957,0.021152,-15.965687,19.566122
11958,0.021722,-4.2698474,-31.785734
11959,0.021916,31.516842,-49.018017
11960,0.021351,-25.742714,32.15683
11961,0.02126,-47.217026,38.40095
11962,0.022213,-22.416597,21.997868
11963,0.02114,-46.87672,-36.593704
11964,0.022966,50.826366,60.26078
11965,0.022375,33.08854,0.94789207
11966,0.021748,-11.645848,-51.653286
11967,0.021363,-31.697622,13.553048
11968,0.021355,39.532524,12.0858135
11969,0.022029,-10.4706955,-34.111076
11970,0.02114,-24.891516,9.660118
11971,0.021258,13.89295,-17.105017
11972,0.021159,42.481113,-25.725876
11973,0.020866,50.78304,32.342644
11974,0.022793,60.013435,-26.418985
11975,0.020588,5.1722226,17.358465
11976,0.021316,54.58039,36.97581
11977,0.022363,-28.965189,-38.63237
11978,0.020712,34.64895,61.233585
11979,0.021992,-29.033892,20.463326
11980,0.021583,-11.931141,37.170597
11981,0.020791,-33.546516,24.689434
11982,0.021878,-13.893833,-50.954094
11983,0.021173,73.312256,12.270564
11984,0.021318,-57.437225,37.36424
11985,0.022221,-49.378918,21.87335
11986,0.021154,67.49555,-10.526352
11987,0.021456,37.31323,-31.910618
11988,0.021307,-2.6223333,-17.363516
11989,0.020535,56.63914,32.93815
11990,0.021078,57.97782,-36.596615
11991,0.020681,-0.85322535,-20.038631
11992,0.020364,87.152214,44.495537
11993,0.021188,27.627747,12.508336
11994,0.021148,10.114957,6.457712
11995,0.0209,66.446144,-3.8490098
11996,0.022397,-39.474613,-54.24202
11997,0.020603,82.42723,46.963074
11998,0.021669,31.21012,102.72811
11999,0.02196,-64.710724,81.41522
12000,0.021444,-15.439737,28.900032
12001,0.021215,-34.51909,32.996983
12002,0.02184,-30.966484,-70.695
12003,0.020727,25.160412,-30.494232
12004,0.02075,69.83724,-48.74598
12005,0.021136,104.46644,-2.6077466
12006,0.020978,-9.0592785,-17.379925
12007,0.020257,64.266785,49.414402
12008,0.025515,19.387774,9.033618
12009,0.022147,-29.915121,-44.564224
12010,0.021061,1.9764193,0.9224726
12011,0.021518,4.287986,-48.38103
12012,0.021516,-21.760511,2.5261192
12013,0.020973,66.43953,52.10456
12014,0.021384,0.32353118,-5.6760955
12015,0.021137,71.87397,48.57823
12016,0.0209,-43.37993,12.290013
12017,0.021676,-25.074703,-37.18653
12018,0.020127,84.37875,61.011524
12019,0.021481,-54.164772,-13.028084
12020,0.020626,-36.755497,-24.197002
12021,0.020176,27.393047,-13.306557
12022,0.020397,101.026306,42.28311
12023,0.021448,-54.28329,-2.1526353
12024,0.020755,34.038166,-14.392516
12025,0.021268,5.590526,-31.605988
12026,0.021184,59.055943,-11.533328
12027,0.020717,10.227192,14.216201
12028,0.020586,-5.248881,-16.361414
12029,0.021108,-33.283,-49.625267
12030,0.020166,38.214394,13.951649
12031,0.020954,32.54206,-32.361427
12032,0.021056,1.527885,-22.699959
12033,0.020404,46.535366,32.278233
12034,0.021241,44.88164,-48.0836
12035,0.021001,-36.156456,62.92267
12036,0.020919,7.707931,33.601692
12037,0.020611,-16.188473,-33.57284
12038,0.020958,-8.281347,14.406123
12039,0.020904,-40.428936,-44.344906
12040,0.020943,-17.423655,-25.181963
12041,0.020456,50.454453,18.368048
12042,0.021216,-46.61091,-40.9155
12043,0.020576,41.003757,-45.163307
12044,0.020197,63.58781,9.317025
12045,0.021141,65.84995,-29.421963
12046,0.021317,41.441074,7.863517
12047,0.021282,24.07442,-50.66712
12048,0.020937,35.713745,-52.223316
12049,0.020737,12.838611,-30.968405
12050,0.02033,35.177517,62.947796
12051,0.020893,-32.30419,8.805063
12052,0.023552,64.76732,44.54733
12053,0.021626,-10.263761,-22.837854
